,filename,genre,author,title,soul,heart,tears,eyes,spirit,hands,blood,body,breath,wound,senses,face,mind,arms,limbs,breast,head,varia,ears,legs,sweat,mouth,cheeks,termcount,tongue,hair,bile,stomach,conscience,throat,voice,knees,neck,brain,veins,lips,tooth,womb,jaws,phlegm,marrow,bones,shins,intestines,wrists,feet,longs,horns,shoulder
20,bred001luce01_01.xml,senecaans_scaligeriaans,G.A. Bredero,Lucelle,0.4173897761472727,0.9226510841150238,0.043935765910239226,0.285582478416555,0.08787153182047845,0.06590364886535885,0.06590364886535885,0.21967882955119616,,0.043935765910239226,0.19771094659607655,0.043935765910239226,0.06590364886535885,0.043935765910239226,0.1318072977307177,0.15377518068583731,0.06590364886535885,0.043935765910239226,0.10983941477559808,0.043935765910239226,,0.021967882955119613,0.021967882955119613,45521,0.021967882955119613,0.021967882955119613,0.021967882955119613,,,0.021967882955119613,0.021967882955119613,,0.021967882955119613,,,,,,,,,,,,,,,,
21,bred001rodd01_01.xml,senecaans_scaligeriaans,G.A. Bredero,Rodd'rick ende Alphonsus,0.771992125680318,2.4703748021770178,0.0771992125680318,0.0771992125680318,0.0385996062840159,0.2701972439881113,0.1543984251360636,0.42459566912417496,,,0.3087968502721272,0.0771992125680318,0.11579881885204771,0.0385996062840159,0.0385996062840159,0.1929980314200795,0.1543984251360636,0.1543984251360636,0.1543984251360636,,,,,25907,0.0385996062840159,,,,,,0.0385996062840159,,0.0771992125680318,,,,,,,,,,,,,,,,
22,cost001rako01_ithys.xml,senecaans_scaligeriaans,Samuel Coster,Ithys,0.7661661048115231,1.3790989886607417,0.10215548064153641,0.25538870160384103,0.05107774032076821,0.10215548064153641,,0.10215548064153641,,,0.20431096128307283,0.25538870160384103,0.05107774032076821,0.10215548064153641,0.10215548064153641,0.10215548064153641,0.20431096128307283,0.10215548064153641,,,,,0.10215548064153641,19578,0.05107774032076821,0.05107774032076821,,,,0.05107774032076821,,,,,,,,,,,,,,,,,,,
23,hoof001achi01_01.xml,senecaans_scaligeriaans,P.C. Hooft,Achilles en Polyxena,0.10158472165786266,0.5587159691182446,0.152377082486794,,0.10158472165786266,,,,,0.05079236082893133,,,0.4571312474603819,,,0.10158472165786266,,,,,,,,19688,,,,,,,,0.05079236082893133,,,,,,,,,,,,,,,,,
24,cost001rako01_polyxena.xml,senecaans_scaligeriaans,Samuel Coster,Polyxena,1.046594381881358,1.046594381881358,0.2093188763762716,,0.1674551011010173,0.3349102022020346,0.08372755055050865,0.5023653033030518,,0.12559132582576296,0.1674551011010173,,0.08372755055050865,,,0.1674551011010173,,0.041863775275254325,0.041863775275254325,,,0.041863775275254325,,23887,,,,,,,,,,,,,,0.041863775275254325,,,,,,,,,,,
25,hoof001thes01_01.xml,senecaans_scaligeriaans,P.C. Hooft,Theseus en Ariadne,0.29036004645760743,1.6695702671312427,0.21777003484320556,0.29036004645760743,0.07259001161440186,0.21777003484320556,0.07259001161440186,0.3629500580720093,,0.07259001161440186,0.3629500580720093,0.07259001161440186,0.3629500580720093,0.14518002322880372,0.3629500580720093,0.508130081300813,0.14518002322880372,0.14518002322880372,,,,,0.07259001161440186,13776,,0.14518002322880372,,,,,,,,,,,,,,,,,,,,,,,
26,cost001rako01_iphigenia.xml,senecaans_scaligeriaans,Samuel Coster,Iphigenia,0.20781379883624274,0.20781379883624274,0.051953449709060684,0.15586034912718205,,0.051953449709060684,0.051953449709060684,0.051953449709060684,,,0.10390689941812137,,0.051953449709060684,,0.051953449709060684,,0.051953449709060684,0.10390689941812137,,,,,,19248,0.10390689941812137,,,,,,,,,,,,,,,,,,,,,,,,
27,bran002vein02_01.xml,gruwel_en_spektakeltoneel,Geeraardt Brandt de jonge,De veinzende Torquatus,0.7935844958650071,0.4176760504552669,0.7935844958650071,0.5012112605463203,,0.2923732353186868,0.4176760504552669,0.08353521009105339,,0.04176760504552669,,0.16707042018210677,0.12530281513658006,0.04176760504552669,0.25060563027316013,0.4176760504552669,0.04176760504552669,0.08353521009105339,0.08353521009105339,0.04176760504552669,0.04176760504552669,0.04176760504552669,0.25060563027316013,23942,0.08353521009105339,,,,,,,,0.04176760504552669,,0.04176760504552669,0.16707042018210677,0.04176760504552669,,,,,,,0.04176760504552669,,,,,0.04176760504552669
28,vos_002mede03_01.xml,gruwel_en_spektakeltoneel,Jan Vos,Medea,0.24735128004287424,2.102485880364431,0.6596034134476646,0.5771529867667065,0.12367564002143712,0.6596034134476646,1.113080760192934,0.04122521334047904,,0.08245042668095807,0.04122521334047904,0.4534773467452694,0.20612606670239517,0.12367564002143712,0.08245042668095807,0.9069546934905388,0.6183782001071856,0.04122521334047904,0.2885764933833532,0.04122521334047904,0.04122521334047904,0.16490085336191615,0.04122521334047904,24257,0.16490085336191615,0.37102692006431137,0.16490085336191615,,,0.16490085336191615,,0.04122521334047904,0.08245042668095807,,0.04122521334047904,0.04122521334047904,0.12367564002143712,0.04122521334047904,0.04122521334047904,,,,,0.04122521334047904,,,,,
29,zeer001eers01_01.xml,gruwel_en_spektakeltoneel,Pieter Zeerijp,D'eersuchtige wraak & Thiëstes en Anticlia [Alleen D'eersuchtige wraak],0.0403926162297532,1.00981540574383,0.403926162297532,0.5654966272165448,0.1211778486892596,0.1211778486892596,0.0807852324595064,0.2423556973785192,,,0.2827483136082724,0.1211778486892596,0.2423556973785192,,,0.3231409298380256,0.0807852324595064,0.1211778486892596,0.0403926162297532,,,0.0403926162297532,0.0807852324595064,24757,0.1615704649190128,0.0403926162297532,,,,,0.0403926162297532,,,,,0.0403926162297532,,,0.0403926162297532,,,,,,,,,,
30,berg038donj02_01.xml,gruwel_en_spektakeltoneel,Adriaen Bergh,Don Jeronimo maerschalk van Spanjen,1.8577494692144374,1.326963906581741,,,,0.7961783439490446,0.2653927813163482,0.2653927813163482,,,0.7961783439490446,,0.5307855626326964,0.2653927813163482,,0.2653927813163482,0.2653927813163482,0.2653927813163482,,,,,,3768,0.2653927813163482,,,,,,,,,0.2653927813163482,,,,,,,,,,,,,,,
31,vos_002aran03_01.xml,gruwel_en_spektakeltoneel,Jan Vos,Aran en Titus of wraek en weerwraek,0.28351559335763465,1.215066828675577,0.7290400972053463,0.28351559335763465,0.08100445524503848,1.215066828675577,0.8100445524503848,0.08100445524503848,,0.2025111381125962,0.04050222762251924,0.2025111381125962,,0.04050222762251924,0.04050222762251924,1.174564601053058,0.3240178209801539,,0.16200891049007696,,,0.28351559335763465,,24690,0.2025111381125962,0.04050222762251924,0.04050222762251924,,,0.12150668286755772,0.04050222762251924,,0.12150668286755772,,0.04050222762251924,0.24301336573511545,0.2025111381125962,0.08100445524503848,,,,0.04050222762251924,,0.04050222762251924,,,,,
32,meij001verl01_01.xml,gruwel_en_spektakeltoneel,Lodewijk Meyer,Verloofde koninksbruidt,0.08655385813822651,0.9953693685896049,0.043276929069113255,,,0.08655385813822651,0.08655385813822651,,,,,0.043276929069113255,0.08655385813822651,0.08655385813822651,,0.34621543255290604,,,,,,,,23107,0.043276929069113255,,0.043276929069113255,,,,,,,,0.043276929069113255,,,,,,,,,,,,,,
33,asse001open01_01.xml,gruwel_en_spektakeltoneel,Thomas Asselijn,Op- en ondergang van Mas Anjello of Napelse beroerte,0.041072822113607424,0.575019509590504,0.12321846634082227,0.12321846634082227,,0.1642912884544297,0.3285825769088594,,,0.041072822113607424,,,0.08214564422721485,0.041072822113607424,,0.041072822113607424,0.20536411056803713,,0.041072822113607424,,0.12321846634082227,,,24347,,,,,,,,,0.041072822113607424,,,,0.041072822113607424,,,,,0.041072822113607424,,,,,,,
34,bont001bele02_01.xml,gruwel_en_spektakeltoneel,Reinier Bont,Beleg en ontset der stadt Leyden,0.7753140021708792,0.6977826019537913,0.23259420065126377,0.07753140021708792,,0.46518840130252753,0.6202512017367033,0.3876570010854396,0.15506280043417583,0.07753140021708792,0.07753140021708792,0.15506280043417583,0.46518840130252753,,0.15506280043417583,0.15506280043417583,0.07753140021708792,0.15506280043417583,,,,,0.07753140021708792,12898,,,,,,,,,,,,,,,,,,,,,,,,,
35,kalb001muli01_01.xml,gruwel_en_spektakeltoneel,Dirk Kalbergen,Muliassus de Turk,2.224517359180106,3.81345833002304,0.3972352427107333,0.95336458250576,0.5561293397950265,0.8739175339636133,0.95336458250576,0.3972352427107333,,0.23834114562644,0.07944704854214667,0.5561293397950265,0.6355763883371733,0.15889409708429333,,0.47668229125288,,0.15889409708429333,0.31778819416858667,0.07944704854214667,0.07944704854214667,,,12587,,0.15889409708429333,,,,0.07944704854214667,0.23834114562644,,,,,,,0.07944704854214667,,,,,,,,,,,
