,filename,genre,author,title,hatred,sadness,despair,fear,offended,joy,hope,love,moved,desire,disgust,benevolence,annoyance,compassion,other,worry,loyalty,shame,vindictiveness,anger,heavyHeartedness,dedication,unhappiness,happiness,pride,dissapointment,loss,relief,wonder,remorse,spitefulness,aquiescence,envy,awe,greed,honor,trust,suspicion,termcount
10,vond001pala01_01.xml,vondels_toneel,Joost Vondel,Palamedes oft Vermoorde onnooselheyd,0.5871990604815032,0.6710846405502894,0.41942790034393085,1.2582837010317927,0.041942790034393086,0.5033134804127171,0.12582837010317927,0.12582837010317927,,0.08388558006878617,0.041942790034393086,,,0.08388558006878617,,0.08388558006878617,0.08388558006878617,0.20971395017196542,1.3002264910661858,1.0905125408942202,0.041942790034393086,,,,0.12582837010317927,,,,0.041942790034393086,0.25165674020635853,0.46137069037832396,,,,0.041942790034393086,0.08388558006878617,0.041942790034393086,,23842
11,vond001luci01_01.xml,vondels_toneel,Joost Vondel,Lucifer,0.26188293832656806,2.2696521321635896,0.8292959713674654,2.7061236960412027,0.5674130330408974,2.7061236960412027,0.7856488149797041,1.1784732224695562,0.6983545022041815,0.6983545022041815,0.5674130330408974,0.7856488149797041,1.2657675352450788,0.8292959713674654,1.4403561607961242,0.8729431277552266,1.0911789096940334,0.17458862555104537,0.9165902841429882,0.9165902841429882,1.9641220374492603,0.8729431277552266,0.04364715638776134,0.9602374405307494,1.5276504735716467,0.21823578193880666,0.04364715638776134,0.30553009471432935,0.5237658766531361,0.6983545022041815,1.4403561607961242,0.39282440748985203,0.4801187202653747,0.30553009471432935,0.26188293832656806,0.34917725110209075,0.13094146916328403,0.04364715638776134,22911
12,vond001hier01_01.xml,vondels_toneel,Joost Vondel,Hierusalem verwoest,0.564652738565782,2.30204578030665,0.9555661729574773,3.2141771272206054,0.8686965208704339,2.9535681709594757,0.7383920427398689,0.6515223906528254,1.3464796073491725,0.9555661729574773,0.8686965208704339,0.6949572166963471,0.6515223906528254,0.9555661729574773,1.6070885636103027,0.999000999000999,1.2161751292186076,0.2606089562611302,1.2596099552621292,1.9545671719584765,2.0414368240455194,0.8252616948269123,0.1303044781305651,1.2596099552621292,1.1727403031750858,0.7383920427398689,0.08686965208704339,0.5212179125222604,0.34747860834817357,0.9555661729574773,2.171741302176085,0.34747860834817357,0.17373930417408678,0.2606089562611302,0.7383920427398689,0.2606089562611302,0.043434826043521696,,23023
13,vond001gysb04_01.xml,vondels_toneel,Joost Vondel,Gysbreght van Aemstel,0.09684761028521621,2.3727664519877973,1.0168999079947703,1.7916807902765,0.14527141542782432,1.0653237131373783,0.24211902571304053,1.1137475182799865,,0.19369522057043242,,,,0.3389666359982567,,0.048423805142608106,0.29054283085564864,0.09684761028521621,0.871628492566946,0.3389666359982567,0.24211902571304053,0.09684761028521621,0.048423805142608106,0.14527141542782432,0.09684761028521621,,,,,,0.3389666359982567,0.19369522057043242,0.09684761028521621,0.09684761028521621,0.048423805142608106,0.19369522057043242,0.048423805142608106,0.048423805142608106,20651
14,vond001pasc02_01.xml,vondels_toneel,Joost Vondel,Het Pascha ofte de Verlossinge Israëls uyt Egypten,,1.0702818408847663,0.20386320778757452,1.68187146424749,0.25482900973446815,2.1405636817695326,0.40772641557514905,0.7644870292034046,0.10193160389378726,0.40772641557514905,0.35676061362825545,0.1528974058406809,0.35676061362825545,0.3057948116813618,0.9173844350440854,0.6625554253096173,0.8154528311502981,0.05096580194689363,0.7135212272565109,0.8154528311502981,1.0193160389378726,0.8154528311502981,0.10193160389378726,0.40772641557514905,0.6115896233627236,0.40772641557514905,0.05096580194689363,,0.10193160389378726,0.10193160389378726,0.7644870292034046,0.20386320778757452,,0.20386320778757452,0.3057948116813618,0.05096580194689363,0.10193160389378726,,19621
15,vond001salm02_01.xml,vondels_toneel,Joost Vondel,Salmoneus,0.5990842569215628,1.4977106423039068,1.0697933159313622,3.3805468783431043,0.8558346527450896,3.551713808892122,0.5562925242843082,1.0270015832941075,1.4977106423039068,0.8986263853823441,0.9414181180195986,1.1125850485686164,1.2409602464803802,0.8130429201078351,1.4549189096666524,0.6846677221960717,0.6418759895588172,0.2567503958235269,1.1981685138431255,2.4819204929607603,1.9684197013137061,0.9842098506568531,0.4279173263725448,1.2409602464803802,1.8828362360391973,0.3423338610980359,0.08558346527450897,0.7274594548333262,0.5990842569215628,0.7702511874705807,1.3265437117548888,0.4707090590097993,0.7702511874705807,0.2995421284607814,0.7702511874705807,0.7702511874705807,0.042791732637254484,0.12837519791176344,23369
16,vond001elek01_01.xml,vondels_toneel,Joost Vondel,Elektra,1.4381591562799616,4.973633748801534,1.3782358581016299,3.655321188878236,2.1572387344199426,4.194630872483222,0.9587727708533077,1.6778523489932886,0.7790028763183127,1.6179290508149569,0.8988494726749761,0.5393096836049857,1.4381591562799616,0.7190795781399808,2.277085330776606,1.2583892617449663,1.5580057526366253,0.5393096836049857,2.037392138063279,1.8576222435282839,3.2358581016299137,1.4980824544582934,0.5992329817833174,1.0786193672099713,1.0786193672099713,0.23969319271332692,0.5992329817833174,0.5393096836049857,0.7790028763183127,0.8389261744966443,1.3782358581016299,0.47938638542665385,0.41946308724832215,0.2996164908916587,0.3595397890699904,0.23969319271332692,0.1797698945349952,0.05992329817833173,16688
17,vond001maeg04_01.xml,vondels_toneel,Joost Vondel,Maeghden,0.584081134179366,2.548717676419052,0.9026708437317476,3.2920936653746087,0.8495725588063505,2.92040567089683,0.584081134179366,2.1239313970158764,1.2212605532841287,0.9026708437317476,1.0619656985079382,0.7964742738809536,1.1150639834333351,0.6902777040301598,1.752243402538098,1.4867519779111136,1.274358838209526,0.26549142462698455,1.3274571231349228,1.805341687463495,2.389422821642861,2.283226251792067,0.21239313970158763,1.0619656985079382,0.9026708437317476,0.21239313970158763,,0.637179419104763,0.4778845643285722,1.168162268358732,1.4336536929857167,0.26549142462698455,0.3185897095523815,0.26549142462698455,0.21239313970158763,0.3716879944777784,0.4778845643285722,0.15929485477619074,18833
18,cost001rako01_isabella.xml,senecaans_scaligeriaans,Samuel Coster,Isabella,0.5319856363878176,2.5712639092077847,0.8423105909473777,3.3249102274238598,0.9753070000443321,3.6795673183490716,0.7093141818504234,4.300217227468191,0.9309748636786807,1.8176175909917098,1.1083034091412864,0.8866427273130293,0.9753070000443321,0.8866427273130293,1.0196391364099837,1.3742962273351953,1.462960500066498,0.3103249545595602,0.9753070000443321,1.6846211818947554,2.393935363745179,1.6846211818947554,0.5319856363878176,0.8423105909473777,0.8866427273130293,0.22166068182825732,0.39898922729086317,0.7093141818504234,0.3103249545595602,0.9309748636786807,1.3299640909695438,0.22166068182825732,0.17732854546260585,0.04433213636565146,0.39898922729086317,0.44332136365651464,0.08866427273130292,,22557
19,bred001gria01_01.xml,senecaans_scaligeriaans,G.A. Bredero,Griane,0.5255413075467731,4.309438721883541,1.5065517483007498,4.975124378109452,0.6306495690561278,5.080232639618807,1.2612991381122556,4.51965524490225,1.3313713124518254,2.172237404526663,1.5415878354705346,1.156190876602901,1.2963352252820404,0.9810104407539766,1.9620208815079532,1.471515661130965,1.9620208815079532,0.5956134818863429,1.2612991381122556,2.4174900147151566,2.7678508864130054,1.6817321841496742,0.6306495690561278,1.3664073996216104,1.0861187022633314,0.4554691332072034,0.5956134818863429,1.0510826150935462,0.4554691332072034,1.3664073996216104,1.5415878354705346,0.7707939177352673,0.6656856562259127,0.10510826150935464,0.4905052203769883,0.28028869735827905,0.3503608716978488,0.1751804358489244,28542
20,bred001luce01_01.xml,senecaans_scaligeriaans,G.A. Bredero,Lucelle,0.30755036137167463,1.8453021682300477,0.9226510841150238,2.28465982733244,0.5272291909228708,2.2407240614222004,0.8347795522945454,2.1967882955119618,0.57116495683311,1.5157839239032536,0.6370686056984689,0.5931328397882296,1.0544583818457416,0.30755036137167463,1.427912392082775,0.5052613079677511,1.1203620307111002,0.3954218931921531,0.9885547329803828,1.0983941477559809,1.0764262648008611,1.3400408602622966,0.3295182443267942,0.8787153182047847,0.7249401375189473,0.285582478416555,0.1318072977307177,0.37345401023703345,0.30755036137167463,0.4613255420575119,0.6370686056984689,0.4832934250126315,0.30755036137167463,0.08787153182047845,0.6370686056984689,0.1318072977307177,0.15377518068583731,0.06590364886535885,45521
21,bred001rodd01_01.xml,senecaans_scaligeriaans,G.A. Bredero,Rodd'rick ende Alphonsus,0.8105917319643339,4.207357084957733,1.7755818890647317,5.017948816922067,0.9649901571003976,6.832130312270815,1.2351874010885089,6.137337399158529,0.6175937005442544,2.8949704713011926,1.119388582236461,0.8491913382483499,1.659783070212684,0.7333925193963021,2.2001775581889063,1.582583857644652,2.5089744084610337,0.7333925193963021,1.8913807079167793,2.315976377040954,3.8985602346856063,1.6983826764966998,0.8491913382483499,1.6983826764966998,0.9649901571003976,0.5403944879762226,0.7333925193963021,0.6175937005442544,0.42459566912417496,1.3123866136565407,1.3123866136565407,0.9263905508163817,0.5789940942602385,0.385996062840159,0.771992125680318,0.34739645655614315,0.42459566912417496,0.0385996062840159,25907
22,cost001rako01_ithys.xml,senecaans_scaligeriaans,Samuel Coster,Ithys,0.970477066094596,2.911431198283788,0.8683215854530595,4.137296965982225,0.6129328838492185,4.443763407906834,0.4596996628869139,5.056696291756053,0.6640106241699867,2.7581979773214833,1.0726325467361324,0.9193993257738278,1.2769435080192053,0.8172438451322913,1.9920318725099602,1.3280212483399734,1.2769435080192053,0.40862192256614566,2.2984983144345694,2.349576054755338,2.502809275717642,1.481254469302278,0.5618551435284503,0.6129328838492185,1.0215548064153641,0.715088364490755,0.715088364490755,0.25538870160384103,0.30646644192460926,1.2769435080192053,1.2769435080192053,0.5107774032076821,0.25538870160384103,0.15323322096230463,0.8683215854530595,0.20431096128307283,0.20431096128307283,0.10215548064153641,19578
23,hoof001achi01_01.xml,senecaans_scaligeriaans,P.C. Hooft,Achilles en Polyxena,0.2031694433157253,3.4030881755383993,0.6603006907761073,1.5237708248679398,,0.6603006907761073,0.25396180414465663,3.1491263713937423,,1.6253555465258025,0.05079236082893133,0.10158472165786266,0.05079236082893133,0.2031694433157253,0.05079236082893133,0.304754164973588,0.05079236082893133,,0.4063388866314506,1.219016659894352,0.2031694433157253,,,0.25396180414465663,0.10158472165786266,,,,0.05079236082893133,0.304754164973588,,0.304754164973588,0.05079236082893133,0.05079236082893133,0.2031694433157253,0.05079236082893133,,,19688
24,cost001rako01_polyxena.xml,senecaans_scaligeriaans,Samuel Coster,Polyxena,0.7535479549545778,3.0141918198183113,1.1721857077071212,4.563151505002721,1.046594381881358,4.144513752250178,0.7116841796793235,2.6374178423410224,1.423368359358647,2.7630091681667857,0.8372755055050864,1.2559132582576298,1.3815045840833928,1.3396408088081384,1.2559132582576298,1.6326872357349187,1.423368359358647,0.1674551011010173,2.595554067065768,2.3443714154142423,3.7258759994976347,1.3396408088081384,0.5860928538535606,1.7164147862854273,2.3443714154142423,0.3767739774772889,0.4186377527525432,1.0047306066061037,0.3767739774772889,1.7164147862854273,1.6326872357349187,0.4186377527525432,0.3767739774772889,0.3349102022020346,1.0884581571566123,0.1674551011010173,0.1674551011010173,0.12559132582576296,23887
25,hoof001thes01_01.xml,senecaans_scaligeriaans,P.C. Hooft,Theseus en Ariadne,0.4355400696864111,3.7746806039488967,0.508130081300813,2.9036004645760745,0.3629500580720093,3.4117305458768876,1.1614401858304297,2.468060394889663,0.508130081300813,2.032520325203252,0.508130081300813,1.4518002322880372,0.7984901277584205,1.3066202090592336,2.032520325203252,1.3792102206736352,1.2340301974448316,0.29036004645760743,0.6533101045296168,1.4518002322880372,2.3228803716608595,1.3792102206736352,0.29036004645760743,1.088850174216028,0.508130081300813,0.4355400696864111,0.21777003484320556,0.4355400696864111,0.3629500580720093,1.088850174216028,0.5807200929152149,0.21777003484320556,0.7984901277584205,0.508130081300813,0.6533101045296168,,0.29036004645760743,0.07259001161440186,13776
